IDquery;Q116
0.97748196;D97228
0.98751837;D30093
0.99216664;D33882
0.9969171;D44233
0.9994958;D25024
1.0001286;D69754
1.0103055;D89800
1.0224793;D85167
1.0413706;D2866
1.0423825;D29019
1.0430533;D14629
1.0448178;D47593
1.0457717;D70807
1.0463604;D61003
1.0502796;D66777
1.0509573;D38776
1.0514656;D84350
1.05168;D5357
1.0518231;D7481
1.0534143;D71327
1.0539984;D39574
Number of distance computations:86962
IDquery;Q258
0.74947095;D69981
0.8126941;D99042
0.83530414;D15640
0.8645375;D90951
0.868141;D80399
0.87083375;D88011
0.8983612;D85229
0.89839226;D70282
0.90390605;D44502
0.9045265;D60442
0.9073526;D50431
0.90987283;D38396
0.914724;D75827
0.9196652;D81618
0.921037;D68685
0.9242535;D50665
0.9253148;D72455
0.9275475;D85318
0.9315952;D22978
0.9347552;D33871
0.93707806;D61885
0.93996817;D91325
0.95246404;D21467
0.9537256;D29908
0.95546746;D53185
0.9584497;D26164
0.9586452;D69756
0.95914483;D21483
0.96169615;D32342
0.9623241;D46540
Number of distance computations:92290
IDquery;Q255
0.8199741;D90
0.84366745;D18572
0.84678614;D15015
0.9075182;D38489
0.90932864;D5879
0.91555494;D77233
0.9178626;D98035
0.92777175;D22342
0.942917;D36919
0.94667506;D55934
0.9499845;D44179
0.95042056;D27314
0.95499873;D71921
0.96136475;D45918
0.9624707;D95437
0.9724957;D7825
0.9744855;D55275
0.97687805;D44746
0.97781837;D98087
0.98197466;D57268
0.98244345;D49079
0.98726815;D11584
0.98888826;D28839
0.99126494;D67817
0.9922354;D66527
0.99393773;D42278
0.9946481;D50445
0.9953888;D32801
0.99715745;D75249
0.99775285;D17129
Number of distance computations:90377
IDquery;Q497
0.788878;D63019
0.79823405;D33757
0.80847305;D8639
0.81502926;D94721
0.8162306;D46414
0.82054234;D17456
0.83853686;D72925
0.8427258;D62483
0.8535839;D35578
0.8621559;D78890
0.8705675;D82155
0.87918407;D88462
0.8850336;D73814
0.88944405;D35097
0.89299375;D48284
0.89329976;D67284
0.9046785;D33638
0.9153493;D43434
0.9164059;D34541
0.9204516;D88748
0.9282932;D98924
0.93144053;D70764
0.93248224;D12247
0.934054;D52671
0.93405914;D30702
0.9348598;D56339
0.9362119;D27725
0.9377047;D97931
0.93825114;D56460
0.943266;D57302
Number of distance computations:77412
IDquery;Q254
0.8219287;D51441
0.8290602;D4682
0.8305014;D81333
0.85708714;D320
0.89225155;D26960
0.90197664;D6173
0.91036177;D54880
0.9174373;D52266
0.9302171;D17018
0.94258034;D86017
0.9510966;D57498
0.9540859;D41464
0.95754164;D70504
0.9577325;D16001
0.9591275;D37157
0.9610308;D18240
0.9630438;D81299
0.96953756;D51770
0.9721495;D83468
0.98146504;D76410
0.9870887;D78886
0.988198;D72079
0.9895213;D92593
0.9925205;D12573
0.9937914;D81914
0.9964;D42917
0.9977891;D10790
0.9992909;D32953
1.0019047;D96519
1.0034139;D29023
Number of distance computations:90966
IDquery;Q496
0.8585654;D26116
0.86490047;D22199
0.9135896;D22976
0.9171583;D42108
0.9176648;D59880
0.9423665;D69680
0.95662385;D73379
0.9574055;D62497
0.95835304;D97704
0.9693979;D32396
0.97318506;D22753
0.97468597;D71622
0.97680616;D79211
0.98484045;D85093
0.99312556;D62857
0.9937299;D52233
1.000949;D11342
1.0019492;D48650
1.0019935;D53431
1.0021724;D97445
1.0028008;D70444
1.003289;D28946
1.0035177;D48500
1.0037287;D88228
1.0039661;D96584
1.0085417;D57066
1.0118037;D80015
1.0136081;D56303
1.0143372;D52871
1.0147821;D18256
Number of distance computations:92157
IDquery;Q257
0.69772846;D12558
0.73650134;D81605
0.7384595;D60785
0.7688386;D67776
0.77848125;D54226
0.7892659;D58780
0.800714;D43600
0.8133082;D74343
0.8329254;D67539
0.8695712;D19491
0.8775028;D45851
0.88136095;D55848
0.8825206;D95497
0.89684397;D78056
0.90502423;D86251
0.912248;D15018
0.91258276;D41067
0.91714656;D7284
0.9199061;D80579
0.92060727;D12256
0.92365557;D69446
0.92459035;D74217
0.92547446;D98532
0.92765695;D16834
0.92805266;D36010
0.9335392;D11072
0.9386867;D38964
0.94222736;D28344
0.9428002;D42482
0.9430362;D73347
Number of distance computations:84285
IDquery;Q499
0.81726503;D27747
0.85968775;D6326
0.8820483;D33501
0.90474206;D69064
0.9419245;D67561
0.9471476;D95847
0.95348775;D88226
0.95530885;D28658
0.9618424;D75699
0.96211505;D10620
0.9624569;D47888
0.96326095;D88791
0.96641153;D55414
0.9685752;D89521
0.9731821;D61993
0.97753286;D31644
0.991414;D73504
0.99323297;D89245
0.9942417;D34078
0.99424225;D92054
0.99667525;D58775
0.9992049;D33550
0.99928296;D98867
1.0085073;D76332
1.0100007;D55750
1.0121461;D89515
1.0131782;D31645
1.0160524;D74869
1.0178972;D75143
1.033312;D2453
Number of distance computations:92917
IDquery;Q256
0.7802943;D50448
0.87017083;D12296
0.87137896;D63982
0.8753985;D1092
0.904828;D66944
0.90968055;D87256
0.91018236;D67715
0.91166896;D67761
0.92278075;D3267
0.92913204;D91624
0.92951995;D7986
0.93133956;D44036
0.9334412;D98417
0.93460315;D49098
0.9408391;D36691
0.9413643;D42812
0.9517001;D39085
0.95431936;D80653
0.9568716;D96602
0.95828444;D67204
0.96530384;D2845
0.96909875;D28202
0.9695858;D23164
0.9773097;D99973
0.97971463;D85666
0.980474;D96442
0.9819746;D21220
0.9834201;D75170
0.9836509;D78213
0.98481405;D48942
Number of distance computations:91197
IDquery;Q498
0.730987;D2263
0.90394974;D96237
0.9061941;D28800
0.9282089;D50415
0.9333864;D71584
0.9480287;D86473
0.950943;D37845
0.96628433;D40061
0.9671501;D40950
0.9689218;D21156
0.97356296;D51011
0.9755853;D33236
0.97990525;D15104
0.98689026;D42331
0.9878681;D8085
0.9910257;D1329
0.99717486;D25722
1.005974;D55118
1.0060089;D35179
1.0088311;D95903
1.0124904;D29265
1.0153124;D17283
1.0203276;D38182
1.0239161;D49540
1.024088;D30691
1.0262315;D55930
1.0274601;D43690
1.0311477;D4626
1.0376065;D37048
1.0376344;D54751
Number of distance computations:87890
IDquery;Q262
0.7546006;D83576
0.75606334;D93665
0.79529095;D4217
0.83335686;D27764
0.84230256;D68559
0.84965014;D5367
0.8506019;D96628
0.85601014;D29134
0.85721046;D13852
0.8591975;D21236
0.861728;D91128
0.86704034;D90297
0.8674337;D56129
0.8708574;D99542
0.8709488;D2217
0.87691337;D98587
0.8788662;D38488
0.8936032;D45837
0.8957702;D13826
0.8994026;D17941
0.90142655;D76941
0.9071536;D57517
0.90857285;D89254
0.9111399;D96090
0.9138096;D37587
0.9147838;D81073
0.91591525;D47246
0.91673297;D89308
0.9185747;D10842
0.91886884;D17164
Number of distance computations:85088
IDquery;Q261
0.7710883;D49871
0.7779631;D10214
0.8017551;D74155
0.8480115;D59237
0.85640913;D5040
0.8742183;D22152
0.87706923;D6690
0.8824963;D79164
0.88598907;D80902
0.89163136;D51385
0.8930771;D78893
0.9076798;D7368
0.9079358;D38195
0.9112139;D33263
0.9150773;D21054
0.9163261;D19688
0.93332726;D66167
0.93394846;D79073
0.93501514;D61575
0.9411374;D22519
0.94985175;D90039
0.9513659;D33291
0.9515247;D39979
0.9524331;D53487
0.953706;D31391
0.95447034;D35216
0.9556556;D90969
0.9613497;D53261
0.9641685;D93920
0.97049034;D1264
Number of distance computations:90489
IDquery;Q264
0.8181313;D30087
0.8621973;D47460
0.8737827;D49617
0.934727;D92774
0.94480336;D33032
0.950724;D8089
0.95974386;D81087
0.96364886;D4455
0.9674311;D94749
0.9690186;D86286
0.9717456;D4151
0.9773106;D13697
0.98014873;D82864
0.9804463;D45777
0.98905504;D80058
0.99241644;D18874
0.9937449;D40170
1.0032446;D50021
1.004139;D88249
1.0081173;D12465
1.0131361;D77981
1.016638;D18156
1.0167494;D23423
1.0173753;D43127
1.0221597;D44077
1.022167;D16486
1.0238559;D52495
1.0278052;D68820
1.0300267;D99067
1.0324737;D29320
Number of distance computations:87463
IDquery;Q263
0.8582004;D15000
0.94345874;D7946
0.9458584;D22173
0.95478755;D63014
0.96396506;D13886
0.98909724;D18510
0.9980914;D18740
1.0010202;D20449
1.0035595;D2652
1.0082129;D33610
1.0126059;D55372
1.0139415;D83865
1.0152326;D6417
1.0222864;D28231
1.0254862;D76794
1.0292879;D69112
1.0296911;D59614
1.0318078;D79712
1.0321836;D87159
1.0335855;D6096
1.0422695;D72318
1.047128;D56155
1.048053;D10990
1.052202;D5879
1.0540067;D38958
1.0549994;D12865
1.0573556;D62013
1.0592278;D32826
1.0593204;D32525
1.0597608;D3452
Number of distance computations:87815
IDquery;Q260
0.7587165;D55502
0.8208108;D64865
0.8339459;D11381
0.83656716;D15657
0.8401163;D18836
0.84048134;D49904
0.858426;D16016
0.872229;D37802
0.8770357;D12904
0.896501;D6768
0.89819854;D14659
0.90282625;D6375
0.9106855;D31085
0.91212094;D34949
0.9129208;D58109
0.9145624;D81254
0.92409503;D18903
0.92683303;D83441
0.92699134;D61204
0.927439;D52718
0.9343237;D85246
0.9358242;D15556
0.936659;D39962
0.9382526;D10674
0.9399816;D96320
0.94087195;D81332
0.9468728;D74674
0.9531116;D60277
0.9562411;D62075
0.9568356;D5970
Number of distance computations:82888
IDquery;Q248
0.8498267;D44379
0.862753;D71246
0.86453575;D89359
0.87550515;D28988
0.89536726;D15876
0.90351284;D2004
0.90499884;D21152
0.91118556;D94418
0.91919476;D19375
0.92106766;D71468
0.9277356;D70071
0.9357454;D38134
0.94049335;D49624
0.94253445;D82375
0.9433132;D59716
0.945419;D15012
0.9502838;D86177
0.9518541;D30192
0.95361435;D29874
0.9540247;D69059
0.96885955;D21635
0.97813475;D74721
0.98200923;D3364
0.98608416;D92759
0.986241;D28278
1.0002667;D28861
1.0040288;D50478
1.0061358;D11178
1.0106347;D85600
1.0189456;D51667
Number of distance computations:83051
IDquery;Q247
0.9108378;D50068
0.92577434;D62751
0.9530369;D98636
0.9768561;D79028
0.98164785;D4424
0.9862528;D86941
1.0024925;D73848
1.0271498;D71983
1.0688068;D64425
1.0694863;D40433
1.069946;D73567
1.0785806;D46522
1.0816716;D21603
1.0899158;D11806
1.0922731;D55071
1.094843;D53279
1.0994155;D67464
1.1012875;D2703
1.1164451;D72566
1.1237738;D33227
1.1276815;D78473
1.1282727;D1405
1.130826;D45368
1.1350993;D18405
1.1360152;D59639
1.1366568;D58715
1.1368742;D3985
1.1389599;D88365
1.1424406;D29886
1.1432117;D37360
Number of distance computations:89640
IDquery;Q489
0.898516;D89187
0.9153825;D84013
0.9156653;D50573
0.96266973;D67638
0.9692118;D26986
0.97042847;D98512
0.9960566;D58862
1.0044385;D48931
1.0062704;D41656
1.0066142;D34907
1.0134945;D58726
1.0147566;D69834
1.0183994;D83348
1.0193615;D13871
1.02626;D37127
1.0331067;D98463
1.034594;D54904
1.0441979;D3835
1.0481015;D52284
1.0497769;D51427
1.0519488;D8639
1.0544105;D97838
1.0592905;D20404
1.0619384;D57290
1.0640415;D32214
1.066363;D49639
1.0672137;D27874
1.0711507;D53142
1.0739913;D68113
1.0761142;D24263
Number of distance computations:81840
IDquery;Q249
0.724375;D75180
0.74980843;D2887
0.75680876;D73546
0.75807786;D18229
0.76613075;D25012
0.7896492;D6898
0.79443645;D55618
0.8024664;D65592
0.80754447;D96861
0.8186793;D59657
0.8224353;D68212
0.83402014;D95808
0.84785527;D31780
0.8524001;D42021
0.85307103;D19214
0.8542994;D1006
0.8568901;D17659
0.86028254;D2158
0.8605611;D15593
0.8616657;D5418
0.86907184;D66096
0.8705293;D76700
0.8707794;D79122
0.87090856;D29770
0.8741718;D55451
0.8752973;D83136
0.8842392;D16176
0.8876535;D92557
0.89280605;D34935
0.89385307;D97340
Number of distance computations:69040
IDquery;Q244
0.7715471;D47239
0.7906442;D98809
0.80926543;D62074
0.8214019;D53484
0.8395579;D20223
0.84318864;D41710
0.8525928;D98891
0.86113155;D37892
0.86522317;D64394
0.8706406;D47878
0.8715393;D67150
0.8760791;D29485
0.8799516;D43114
0.8834826;D77422
0.88410705;D17758
0.88770103;D51605
0.8926407;D32567
0.89668;D20838
0.89726937;D78865
0.89996403;D81257
0.90033346;D53835
0.9009803;D91436
0.9020235;D30498
0.9045509;D97440
0.906747;D92179
0.9074276;D87239
0.91133076;D14507
0.91298825;D43249
0.9137146;D22951
0.9139102;D69997
Number of distance computations:78878
IDquery;Q486
0.7637463;D59485
0.8064655;D99055
0.870576;D58935
0.87883925;D76838
0.9096753;D21777
0.9223123;D41654
0.92317265;D97135
0.9238095;D53554
0.94902015;D85409
0.9529895;D86602
0.9548626;D91771
0.9555454;D40040
0.96887785;D55899
0.97013193;D26411
0.97742724;D80695
0.9784649;D58096
0.9846847;D8055
0.9876603;D56815
0.9896287;D96223
1.0100936;D98397
1.0105165;D74883
1.0124353;D14612
1.0165048;D6303
1.019395;D41187
1.0272894;D99520
1.0299495;D96337
1.0302228;D16112
1.0306787;D4848
1.0341865;D53976
1.0349259;D78419
Number of distance computations:88581
IDquery;Q243
0.7057117;D26353
0.90050477;D92201
0.9387996;D78333
0.94485533;D16557
0.97169447;D62940
0.9745482;D26584
0.97724956;D87299
0.9853838;D87998
0.9922574;D29244
0.993654;D71201
0.9938869;D4066
0.9987587;D20523
1.0037261;D62226
1.004433;D8062
1.0045497;D25805
1.0053424;D59592
1.0064601;D39781
1.0104046;D95288
1.0114667;D58100
1.0221972;D63552
1.0238892;D93074
1.026797;D51891
1.0278002;D54510
1.0295553;D55450
1.0302153;D42630
1.0371205;D25965
1.039731;D25145
1.0399936;D74775
1.042041;D55023
1.0421807;D72556
Number of distance computations:89109
IDquery;Q485
0.85260135;D90928
0.8761306;D35277
0.9154593;D60821
0.9407551;D38721
0.9514007;D72427
0.9578502;D33657
0.974915;D7322
0.98369735;D83331
0.9890805;D28340
0.99249655;D13633
0.9993305;D68701
1.0098554;D35475
1.0116585;D61089
1.0161945;D47477
1.0336205;D76248
1.0404986;D65470
1.0406272;D53834
1.0518557;D76711
1.0523231;D99706
1.053958;D31428
1.0570681;D3527
1.0595078;D19873
1.0605735;D89651
1.0610596;D74676
1.0614501;D9567
1.0661741;D47494
1.0679286;D10855
1.0695806;D75961
1.070651;D80936
1.0767123;D85339
Number of distance computations:83395
IDquery;Q246
0.74629563;D37091
0.8291308;D64847
0.8311954;D68201
0.8435076;D93053
0.84473455;D92643
0.8563395;D83240
0.8589274;D68476
0.8618949;D78492
0.8682585;D59395
0.87772197;D66111
0.8927147;D62399
0.9001985;D81484
0.90372527;D17198
0.91513443;D43121
0.92636263;D27251
0.9320954;D42593
0.9322678;D31984
0.9328792;D53420
0.9341679;D72527
0.93558955;D42713
0.93754023;D60362
0.93831134;D55552
0.94232;D14393
0.9438916;D12853
0.94591546;D24479
0.9476853;D81891
0.95265853;D30396
0.9529986;D45788
0.9547605;D94716
0.95605725;D72825
Number of distance computations:88583
IDquery;Q488
0.75388676;D91150
0.75688046;D94159
0.7835653;D8330
0.8117179;D8055
0.8173108;D14201
0.8173896;D41639
0.829506;D69676
0.8452471;D99928
0.84761447;D63075
0.8488088;D8377
0.85084873;D55098
0.85736936;D11975
0.8588331;D56753
0.8590011;D63476
0.86434317;D76951
0.86795133;D66246
0.87190336;D75061
0.87367743;D96110
0.87437344;D41327
0.87749076;D46747
0.8881721;D86082
0.89509946;D73077
0.8973317;D1614
0.8976003;D69974
0.89935815;D48141
0.8994398;D6958
0.90617794;D99737
0.90907335;D13649
0.91065127;D71901
0.9111638;D11996
Number of distance computations:84815
IDquery;Q245
0.74215275;D24745
0.7696823;D19522
0.806642;D6005
0.81853753;D90601
0.8258915;D47287
0.835553;D33139
0.8368056;D95502
0.8408552;D75018
0.85714936;D66659
0.8581713;D79020
0.86678946;D13523
0.86746013;D33296
0.86785793;D77237
0.87480646;D24965
0.8810844;D88745
0.8868347;D5518
0.8876904;D71104
0.8914504;D62745
0.8939001;D44140
0.8945289;D36513
0.8969723;D48886
0.89865756;D2139
0.9138743;D47381
0.9185822;D90154
0.9212595;D81749
0.9213103;D14385
0.9232491;D39975
0.924663;D54739
0.925716;D68443
0.9271567;D43900
Number of distance computations:84789
IDquery;Q487
0.7504339;D45660
0.7945504;D98236
0.794679;D46919
0.81952834;D53561
0.82467055;D10825
0.8256662;D3926
0.8296704;D59417
0.85652536;D81036
0.86291456;D42404
0.8700335;D40576
0.8772153;D70275
0.8838337;D15556
0.886007;D40898
0.89075595;D15396
0.8966191;D55158
0.8989243;D38935
0.9095596;D73588
0.9105718;D75247
0.9145846;D54358
0.917982;D5117
0.9192157;D5025
0.9206054;D74138
0.921742;D13721
0.92181;D19024
0.9218558;D78351
0.9227249;D8320
0.9256201;D60587
0.9256365;D76265
0.92991227;D224
0.93240386;D82735
Number of distance computations:61938
IDquery;Q251
0.79581976;D6874
0.8200642;D45950
0.84259474;D18877
0.85115105;D79456
0.8520129;D92543
0.86116767;D97163
0.87118846;D92323
0.87499964;D21559
0.87749016;D68530
0.8840673;D42972
0.8912404;D47644
0.893943;D15450
0.8979846;D47579
0.9150543;D5805
0.92196894;D66678
0.9301303;D62338
0.93552154;D8204
0.93682957;D65035
0.9377357;D99678
0.9448715;D64029
0.9475389;D96662
0.9503453;D8574
0.9540299;D68960
0.9551853;D16354
0.9557498;D21663
0.95625126;D52252
0.9573688;D35539
0.9575929;D38818
0.95839494;D79034
0.9676419;D79725
Number of distance computations:71758
IDquery;Q493
0.7468617;D89678
0.77192545;D75484
0.7930109;D94683
0.80930674;D93760
0.8199804;D87091
0.8204893;D44736
0.84869295;D91004
0.84986776;D40917
0.85804534;D67163
0.858445;D93665
0.8598507;D11371
0.86150515;D68577
0.8661984;D33986
0.88291234;D11362
0.88445884;D8245
0.89040816;D17252
0.8961421;D73432
0.9129376;D88276
0.91969967;D959
0.9207733;D13377
0.923107;D78880
0.9246273;D3556
0.9259115;D34556
0.92892385;D76811
0.928984;D29588
0.93150616;D48484
0.9339524;D84908
0.93451583;D36310
0.9394947;D76941
0.9411006;D9676
Number of distance computations:53846
IDquery;Q250
0.82307404;D6712
0.8254437;D36315
0.8401199;D68035
0.8519163;D99205
0.90107936;D7458
0.9290886;D92517
0.9394875;D93122
0.9405115;D35537
0.95510614;D44565
0.9678446;D96523
0.96834534;D57956
0.9779352;D55668
0.9884286;D32917
0.9964059;D18392
0.99947673;D12314
1.0055403;D42846
1.009987;D94582
1.0113997;D52999
1.0129089;D63395
1.017449;D94755
1.0176677;D43009
1.0188895;D2003
1.0209464;D87835
1.0241193;D29299
1.0245185;D73380
1.0262014;D25110
1.0289559;D69445
1.0300566;D12803
1.030988;D66811
1.0319419;D11163
Number of distance computations:88132
IDquery;Q492
0.6883251;D4114
0.7700525;D27747
0.7767911;D78833
0.79903394;D59622
0.8310213;D72349
0.8644803;D15740
0.8680217;D33552
0.86884797;D2097
0.8697492;D47785
0.870798;D34924
0.8720003;D56025
0.8827132;D97755
0.8869093;D67561
0.8882825;D39059
0.89616483;D58377
0.8961777;D21485
0.90248305;D58480
0.90867436;D11688
0.91245264;D52517
0.91937214;D32395
0.9230524;D7460
0.9276152;D44365
0.9303861;D58948
0.93395054;D27778
0.9362596;D25303
0.9375213;D27586
0.9384723;D4344
0.93973607;D82249
0.9398162;D92586
0.94024104;D50851
Number of distance computations:69591
IDquery;Q253
0.7534085;D63371
0.82161653;D96159
0.84230685;D12271
0.84407234;D316
0.8867682;D31693
0.89594;D48264
0.9155193;D97260
0.9320968;D85403
0.9469317;D45491
0.9639025;D45954
0.96446484;D46393
0.968795;D58827
0.9704464;D77359
0.9723378;D95117
0.98305583;D51080
0.9841049;D4439
0.9867806;D54624
0.99085337;D91771
0.9911232;D36480
0.995008;D13751
0.9983874;D22030
0.9986412;D81553
0.9992247;D73587
0.99960315;D52404
0.9999447;D69600
1.0001607;D59290
1.0003453;D60431
1.0054033;D57891
1.0055914;D44561
1.0062594;D62490
Number of distance computations:87769
IDquery;Q495
0.86442685;D52775
0.89723194;D97076
0.9016514;D72732
0.94110405;D19716
0.9554727;D78902
0.96499646;D49766
0.9834556;D94681
0.9858464;D59813
0.98661363;D99487
1.0048558;D21954
1.0130965;D37998
1.0141904;D82224
1.0182196;D84760
1.0196911;D6516
1.0252873;D39648
1.0287883;D64031
1.0390867;D40394
1.041993;D75218
1.0430533;D92536
1.0432587;D24122
1.046557;D94514
1.0502354;D12044
1.0513123;D78477
1.0528498;D73220
1.0535889;D4425
1.0558734;D33888
1.0559214;D51224
1.0568888;D56545
1.058881;D45621
1.0589378;D67377
Number of distance computations:89017
IDquery;Q252
0.7498984;D41713
0.7623571;D35361
0.77315795;D62615
0.80616504;D6747
0.8078556;D83119
0.83026093;D258
0.83709687;D62283
0.8454049;D751
0.8459828;D46446
0.85659826;D37278
0.86581314;D41295
0.86979437;D93173
0.870349;D75448
0.871559;D39861
0.87325615;D4593
0.8758425;D96907
0.87694806;D75226
0.8798518;D931
0.88180506;D12714
0.8843991;D91816
0.88525414;D22837
0.8862588;D75455
0.8876029;D36574
0.8904435;D36944
0.8912094;D62285
0.89187306;D81494
0.8918777;D74855
0.89428985;D73117
0.89712185;D24559
0.89751667;D12583
Number of distance computations:63726
IDquery;Q494
0.78733176;D89569
0.8947169;D68247
0.9099534;D30817
0.91481864;D25200
0.92902213;D3228
0.95252144;D18681
0.9592167;D417
0.95958054;D12724
0.9614848;D74481
0.96779335;D89922
0.97460747;D5212
0.9831054;D92426
0.99876195;D42701
1.0136247;D12029
1.0220728;D12455
1.0236273;D67218
1.0275483;D57349
1.0321205;D35812
1.0353115;D91934
1.035734;D18608
1.0368255;D11746
1.0398077;D83178
1.0415456;D29497
1.0419867;D78152
1.0451052;D30484
1.0484338;D71579
1.0501665;D2573
1.0521743;D34819
1.0533692;D68289
1.0601746;D34030
Number of distance computations:87337
IDquery;Q491
0.78635335;D83132
0.86701894;D87454
0.9002203;D88791
0.91162944;D92677
0.9379796;D13252
0.9418258;D1479
0.95187896;D9346
0.9756907;D4967
0.98490673;D32239
0.98751533;D99367
0.99565643;D51564
1.0018473;D25204
1.0139252;D20266
1.0159554;D32648
1.0198016;D78184
1.0332086;D52894
1.0372014;D10634
1.0507791;D97035
1.0533957;D89915
1.0537716;D64669
1.0545444;D47498
1.0562414;D47246
1.0666202;D45560
1.0677007;D98901
1.0680064;D77839
1.0684036;D59851
1.0779374;D10935
1.0781127;D90234
1.0819242;D55850
1.085554;D86616
Number of distance computations:85659
